DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4654813;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;1016,710998594
4654813;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1016,710998594
4654813;1;7;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1016,710998594
4654814;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;1682,03666281986
4654815;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;05;1545,83393965606
4654815;1;2;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;05;1545,83393965606
4654816;1;3;1;80;05;1;1;1;6; ;2; ; ;12;QUIERE DESCANSAR UNOS DIAS MIENTRAS LE PAGAN LA LIQUIDACION;1; ;2; ;1;48;781242;2;1;06;05;1076,61092901924
4654816;3;2;3;80;05;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;06;05;1076,61092901924
4654819;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1150,97209799146
4654823;1;1;1;80;05;1;1;4;7; ;2; ; ;8; ;3; ;2; ;1;40;781242;3;1;06;05;1253,43247737243
4654825;1;2;1;80;05;1;1;2;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;05;1038,63744099824
4654825;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1038,63744099824
4654829;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;05;1682,03666281986
4654831;1;1;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1056,57581623368
4654831;1;2;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;1056,57581623368
4654832;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1057,12912087059
4654833;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;1043,77169523316
4654833;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1043,77169523316
4654833;1;4;1;80;05;1;2; ; ; ; ;1;4;8; ;2; ;2; ; ; ; ;2;1;06;05;1043,77169523316
4654834;1;2;1;80;05;1;1;4;6; ;1; ;1;5; ;2; ;2; ; ; ; ;2;1;06;05;1182,26789886433
4654835;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1150,97209799146
4654836;1;2;1;80;05;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1027,08822148055
4654837;1;1;1;80;05;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;05;873,629885369269
4654837;1;2;1;80;05;1;1;1;8; ;2; ; ;9; ;2; ;1;260000;1;48;781242;2;1;06;05;873,629885369269
4654837;1;4;1;80;05;1;1;1;9;RECORTE DE PERSONAL;2; ; ;12;POR CUIDAR ALA MAMITA QUE ESTA HOSPITALIZADA;2; ;2; ;2; ;781242;2;1;06;05;873,629885369269
4654837;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;873,629885369269
4654839;1;2;1;80;05;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1331,27474302865
4654840;1;4;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;05;1260,11016452056
4654844;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1025,28001536081
4654846;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;959,756596357476
4654846;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;959,756596357476
4654849;1;2;1;80;05;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;913,498663004498
4654849;1;3;1;80;05;1;1;1;8; ;2; ; ;2; ;1; ;1;150000;1;48;781242;2;1;06;05;913,498663004498
4654850;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;98;2;1;06;05;1118,28395277865
4654851;1;1;1;80;05;1;1;3;8; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;05;1209,18140171082
4654851;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1209,18140171082
4654852;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1197,16479741942
4654853;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1038,63744099824
4654855;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;978,248276229824
4654855;1;4;1;80;05;1;1;2;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;05;978,248276229824
4654857;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;883,453803618907
4654858;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;978,248276229824
4654858;1;3;1;80;05;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;25;400000;2;1;06;05;978,248276229824
4654858;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;978,248276229824
4654859;1;2;1;80;05;1;1;2;4; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;05;1038,63744099824
4654859;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1038,63744099824
4654860;1;1;1;80;05;1;1;2;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;05;1101,58280809938
4654861;1;2;1;80;05;1;1;4;1; ;2; ; ;9; ;1; ;2; ;1;48;98;2;1;06;05;1141,14237342444
4654861;1;6;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1141,14237342444
4654861;1;7;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1141,14237342444
4654861;1;8;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1141,14237342444
4654861;1;9;1;80;05;1;1;2;9;EMBARAZO;2; ; ;9; ;1; ;2; ;2; ;781200;2;1;06;05;1141,14237342444
4654862;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1075,92420673572
4654863;1;2;1;80;05;1;1;4;6; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;06;05;1017,56374922815
4654863;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;1500000;2;1;06;05;1017,56374922815
4654863;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1017,56374922815
4654864;1;2;1;80;05;1;1;1;9;RENUNCIO PARA ESTAR EN LA PASANTIA;2; ; ;2; ;1; ;2; ; ; ; ;2;1;06;05;1092,61164048388
4654865;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1114,93627374126
4654866;1;1;1;80;05;1;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1218,15256932631
4654866;1;2;1;80;05;1;1;4;8; ;2; ; ;9; ;2; ;1;50000;1;24;781242;2;1;06;05;1218,15256932631
4654867;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1134,97138652681
4654867;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1134,97138652681
4654868;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;950,78542874198
4654868;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;950,78542874198
4654869;1;1;1;80;05;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;05;1182,26789886433
4654870;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;05;1075,06749610603
4654870;1;4;1;80;05;1;1;4;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;05;1075,06749610603
4654870;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1075,06749610603
4654872;1;1;1;80;05;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;05;1182,26789886433
4654872;1;2;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1182,26789886433
4654873;1;4;1;80;05;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;05;1036,05542910049
4654874;1;1;1;80;05;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;05;1253,43247737243
4654875;1;1;1;80;05;1;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;1159,94326560696
4654877;1;1;1;80;05;1;1;3;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;05;1047,60464861819
4654877;1;2;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1047,60464861819
4654880;1;2;1;80;05;1;1;4;4; ;1; ;4;9; ;2; ;2; ;2; ;98;2;1;06;05;1353,36353653924
4654880;1;7;1;80;05;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;05;1353,36353653924
4654881;1;1;1;80;05;1;1;3;1; ;2; ; ;4; ;2; ;2; ;1;48;781242;2;1;06;05;1075,92420673572
4654883;1;1;1;80;05;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;05;1039,1672683911
4654883;1;4;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1039,1672683911
4654883;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1039,1672683911
4654883;2;1;2;80;05;1;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;781242;2;1;06;05;1039,1672683911
4654885;1;1;1;80;05;1;1;2;8; ;2; ; ;11; ;1;2;2; ; ; ; ;1;1;06;05;1150,97209799146
4654887;1;1;1;80;05;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;05;1159,94326560696
4654889;1;1;1;80;05;1;1;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;05;1020,05471763584
4654889;2;4;2;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1020,05471763584
4654892;1;2;1;80;05;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;05;1038,63744099824
4654894;1;3;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;1075,07145610158
4654894;1;5;1;80;05;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;05;1075,07145610158
4654896;1;3;1;80;05;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;1123,90744135675
4654896;1;4;1;80;05;1;1;4;9;RAZONES PERSONALES;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;05;1123,90744135675
4654900;1;2;1;80;05;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;05;900,141237367069
4654900;1;5;1;80;05;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;05;900,141237367069
4654910;1;1;1;80;05;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;05;1123,90744135675
4654910;1;3;1;80;05;1;1;3;2; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;06;05;1123,90744135675
4654924;1;6;1;80;08;1;2; ; ; ; ;1;1;5; ;2; ;2; ;1;48;900000;2;1;06;08;846,333388577351
4654924;1;8;1;80;08;1;1;1;9;ESTA CANSADO DE TRABAJAR;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;08;846,333388577351
4654924;1;12;1;80;08;1;1;2;6; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;06;08;846,333388577351
4654925;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;475,585908804149
4654925;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;475,585908804149
4654927;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;571,780351228249
4654929;1;2;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;539,763080437069
4654929;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;539,763080437069
4654931;1;1;1;80;08;1;1;2;7; ;1; ;1;9; ;2; ;2; ;1;24;781242;2;1;06;08;553,928396367556
4654931;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;553,928396367556
4654931;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;553,928396367556
4654933;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;570,917201736808
4654933;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;570,917201736808
4654934;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;528,451925487705
4654934;1;3;1;80;08;1;1;2;6; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;06;08;528,451925487705
4654935;1;1;1;80;08;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;08;515,848103257854
4654935;1;2;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;08;515,848103257854
4654935;1;3;1;80;08;1;1;1;8; ;2; ; ;9; ;2; ;1;99;1;48;1200000;2;1;06;08;515,848103257854
4654935;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;515,848103257854
4654936;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;524,591984964581
4654938;1;2;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;541,030859536423
4654942;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;524,100168688872
4654942;1;5;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;524,100168688872
4654943;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;590,250323996104
4654944;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;570,454457607193
4654945;1;2;1;80;08;1;1;4;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;06;08;563,642570465835
4654947;1;1;1;80;08;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;48;1500000;2;1;06;08;481,058509084222
4654948;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;481,058509084222
4654948;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;481,058509084222
4654950;1;1;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;513,78098445036
4654952;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;654,339524428728
4654954;1;1;1;80;08;1;1;4;1; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;08;505,258862705284
4654954;1;2;1;80;08;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;08;505,258862705284
4654955;1;2;1;80;08;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;1300000;2;1;06;08;481,058509084222
4654956;1;1;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;557,289572149585
4654957;1;4;1;80;08;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;08;573,261518626852
4654962;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;518,39885998176
4654964;1;6;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;573,991611382943
4654966;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;532,026489568983
4654966;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;532,026489568983
4654967;1;2;1;80;08;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;780000;2;1;06;08;610,75061042747
4654967;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;610,75061042747
4654967;1;6;1;80;08;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;08;610,75061042747
4654970;1;1;1;80;08;1;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;08;497,522271837198
4654971;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;537,088331901385
4654972;1;2;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;531,78402912364
4654972;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;531,78402912364
4654972;1;5;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;531,78402912364
4654974;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;505,009506874919
4654974;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;505,009506874919
4654974;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;505,009506874919
4654975;1;1;1;80;08;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;08;534,858438769775
4654975;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;534,858438769775
4654975;1;7;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;534,858438769775
4654976;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;583,058279837045
4654976;1;3;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;583,058279837045
4654979;1;2;1;80;08;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;08;737,56305218505
4654979;1;5;1;80;08;1;1;2;7; ;2; ; ;2; ;2; ;2; ;2; ;400000;2;1;06;08;737,56305218505
4654979;1;7;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;737,56305218505
4654980;1;7;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;643,71136227399
4654980;1;9;1;80;08;1;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;08;643,71136227399
4654981;1;1;1;80;08;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;08;471,698126028839
4654982;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;544,392035318452
4654983;1;1;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;484,132918730357
4654983;1;2;1;80;08;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;08;484,132918730357
4654983;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;484,132918730357
4654986;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;713,476983232592
4654988;1;2;1;80;08;1;1;2;4; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;06;08;458,360027077936
4654988;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;458,360027077936
4654988;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;458,360027077936
4654988;1;6;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;458,360027077936
4654988;1;7;1;80;08;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;08;458,360027077936
4654989;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;636,57475623583
4654990;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;462,764514310088
4654990;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;462,764514310088
4654990;1;7;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;462,764514310088
4654991;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;559,356690957079
4654992;1;1;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;490,862218759802
4654992;1;6;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;490,862218759802
4654993;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;590,250323996104
4654994;1;1;1;80;08;1;1;1;1; ;2; ; ;4; ;1; ;2; ;2; ;781242;2;1;06;08;536,163628174658
4654994;1;2;1;80;08;1;1;3;8; ;1; ;1;2; ;2; ;2; ;1;48;781242;2;1;06;08;536,163628174658
4654994;1;3;1;80;08;1;1;1;8; ;2; ; ;8; ;2; ;2; ;1;24;781242;2;1;06;08;536,163628174658
4654996;1;2;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;565,792276385242
4654996;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;565,792276385242
4654997;1;4;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;542,599213602822
4654998;1;1;1;80;08;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;06;08;544,392035318452
4654999;1;8;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;582,408934235772
4655001;1;5;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;531,78402912364
4655002;1;3;1;80;08;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;48;1500000;2;1;06;08;360,471028955984
4655002;1;4;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;360,471028955984
4655003;1;1;1;80;08;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;08;476,396327862271
4655003;1;2;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;476,396327862271
4655003;1;5;1;80;08;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;08;476,396327862271
4655004;1;2;1;80;08;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;669,297231601967
4655006;1;2;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;523,266091343525
4655008;1;6;1;80;08;1;1;4;7; ;1; ;3;8; ;2; ;2; ;2; ;650000;2;1;06;08;632,849252516301
4655008;1;13;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;632,849252516301
4655008;1;15;1;80;08;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;48;850000;2;1;06;08;632,849252516301
4655008;1;22;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;632,849252516301
4655009;1;1;1;80;08;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;08;518,886492292507
4655009;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;518,886492292507
4655009;1;4;1;80;08;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;518,886492292507
4655010;1;6;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;563,471617782422
4655010;1;7;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;563,471617782422
4655012;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;456,010326099509
4655013;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;573,410259529933
4655014;1;5;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;99;2;1;06;08;435,409424740858
4655015;1;2;1;80;08;1;1;3;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;08;680,893762993177
4655015;1;4;1;80;08;1;1;2;6; ;2; ; ;3; ;2; ;2; ; ; ; ;2;1;06;08;680,893762993177
4655016;1;1;1;80;08;1;1;1;6; ;2; ; ;11; ;2; ;2; ;1;48;781000;2;1;06;08;677,646871879753
4655017;1;1;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;497,03045556149
4655017;1;4;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;497,03045556149
4655017;1;5;1;80;08;1;2; ; ; ; ;1;1;9; ;2; ;2; ;2; ;98;2;1;06;08;497,03045556149
4655019;1;2;1;80;08;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;523,266091343525
4655019;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;523,266091343525
4655020;1;2;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;464,799796471061
4655021;1;1;1;80;08;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;08;551,121335347897
4655022;1;1;1;80;08;1;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;08;590,250323996104
4655022;1;3;1;80;08;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;08;590,250323996104
