DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4634678;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;05;1150,97209799146
4634679;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1440,04355216436
4634679;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;05;1440,04355216436
4634680;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1253,43247737243
4634681;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1231,10784411506
4634682;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1231,10784411506
4634683;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1096,44459386891
4634683;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1096,44459386891
4634683;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1096,44459386891
4634684;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;05;1025,83331999772
4634684;1;2;1;50;05;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;05;1025,83331999772
4634685;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;1231,10784411506
4634686;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;2007,62921559059
4634686;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;05;2007,62921559059
4634687;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;555,496750433954
4634687;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;555,496750433954
4634687;1;3;1;50;08;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;08;555,496750433954
4634687;1;4;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;555,496750433954
4634688;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;654,339524428728
4634688;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;654,339524428728
4634688;1;3;1;50;08;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;08;654,339524428728
4634689;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;492,655040475433
4634689;1;2;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;492,655040475433
4634689;1;3;1;50;08;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;492,655040475433
4634690;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;06;2;1;08;485,925740445988
4634690;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;485,925740445988
4634691;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;636,57475623583
4634691;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;636,57475623583
4634691;1;3;1;50;08;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;636,57475623583
4634692;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;544,392035318452
4634693;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;11;2708,07439726486
4634693;1;2;1;50;11;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;11;2708,07439726486
4634694;1;1;1;50;11;1; ; ;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;11;3043,1866712548
4634694;1;2;1;50;11;1; ; ;2;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;11;3043,1866712548
4634694;1;3;1;50;11;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;11;3043,1866712548
4634695;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;11;2704,33945695325
4634696;1;1;1;50;11;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;11;3304,4394477536
4634697;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;404,229689488526
4634697;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;404,229689488526
4634697;1;3;1;50;13;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;404,229689488526
4634698;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;461,316842008821
4634698;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;461,316842008821
4634698;1;3;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;461,316842008821
4634699;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;598,167435974326
4634699;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;598,167435974326
4634699;1;3;1;50;13;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;598,167435974326
4634700;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;468,984130254541
4634700;1;2;1;50;13;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;468,984130254541
4634700;1;3;1;50;13;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;468,984130254541
4634701;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;426,551366854173
4634701;1;2;1;50;13;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;426,551366854173
4634702;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;483,555412562647
4634702;1;2;1;50;13;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;483,555412562647
4634703;1;1;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;446,020214569715
4634703;1;2;1;50;13;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;446,020214569715
4634704;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;414,716940235708
4634704;1;2;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;414,716940235708
4634704;1;3;1;50;13;1;3; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;13;414,716940235708
4634704;1;4;1;50;13;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;414,716940235708
4634705;1;1;1;50;13;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;461,740361098595
4634705;1;2;1;50;13;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;461,740361098595
4634705;2;1;2;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;461,740361098595
4634705;2;2;2;50;13;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;461,740361098595
4634706;1;1;1;50;13;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;319,355045310168
4634706;1;2;1;50;13;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;319,355045310168
4634707;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;504,076127652232
4634708;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;453,142927861505
4634708;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;453,142927861505
4634709;1;1;1;50;13;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;495,803527868898
4634709;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;495,803527868898
4634709;1;3;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;495,803527868898
4634710;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;576,474106892946
4634710;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;576,474106892946
4634711;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;447,290801173161
4634711;1;2;1;50;13;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;447,290801173161
4634712;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;483,555412562647
4634712;1;2;1;50;13;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;483,555412562647
4634713;1;1;1;50;13;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;441,536337850065
4634713;1;2;1;50;13;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;441,536337850065
4634713;1;3;1;50;13;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;13;441,536337850065
4634713;1;4;1;50;13;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;13;441,536337850065
4634714;1;1;1;50;15;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;101,249758053214
4634714;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;101,249758053214
4634714;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;101,249758053214
4634714;2;1;2;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;101,249758053214
4634714;2;2;2;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;101,249758053214
4634714;3;1;3;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;101,249758053214
4634714;3;2;3;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;101,249758053214
4634715;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;160,455093517311
4634715;1;2;1;50;15;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;160,455093517311
4634716;1;1;1;50;15;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;101,257826992507
4634716;1;2;1;50;15;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;101,257826992507
4634717;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;99,3666259988857
4634718;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;144,501158815805
4634719;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;94,6100481848298
4634720;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;118,067652859445
4634720;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;118,067652859445
4634721;1;1;1;50;15;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;130,430356168627
4634721;1;2;1;50;15;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;130,430356168627
4634721;1;3;1;50;15;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;130,430356168627
4634721;1;4;1;50;15;1; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;130,430356168627
4634721;2;1;2;50;15;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;130,430356168627
4634721;2;2;2;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;130,430356168627
4634722;1;1;1;50;15;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;94,6100481848298
4634723;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;102,741180221262
4634723;1;2;1;50;15;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;102,741180221262
4634723;2;1;2;50;15;1; ; ;1;6;PENSIONADA;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;102,741180221262
4634724;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;151,488675586256
4634724;1;2;1;50;15;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;151,488675586256
4634725;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;138,323598629149
4634725;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;138,323598629149
4634726;1;1;1;50;15;1; ; ;1;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;106,014404806563
4634726;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;15;106,014404806563
4634727;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;124,516105196807
4634728;1;1;1;50;15;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;151,488675586256
4634728;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;151,488675586256
4634729;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;134,376977398888
4634729;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;134,376977398888
4634729;1;3;1;50;15;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;134,376977398888
4634729;1;4;1;50;15;1;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;134,376977398888
4634730;1;1;1;50;15;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;99,0268880361121
4634731;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;124,848169895612
4634731;1;2;1;50;15;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;124,848169895612
4634731;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;124,848169895612
4634732;1;1;1;50;15;1; ; ;1;6;VACACIONES LABORALES;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;15;154,277533330655
4634732;1;2;1;50;15;1;3; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;154,277533330655
4634732;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;154,277533330655
4634733;1;1;1;50;15;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,242880611506
4634733;1;2;1;50;15;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;121,242880611506
4634734;1;1;1;50;15;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;163,541923639138
4634734;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;163,541923639138
4634735;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,845837461017
4634735;1;2;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,845837461017
4634735;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;121,845837461017
4634735;1;4;1;50;15;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;121,845837461017
4634736;1;1;1;50;15;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;99,0268880361121
4634737;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;128,57013534473
4634737;1;2;1;50;15;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;15;128,57013534473
4634737;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;128,57013534473
4634738;1;1;1;50;15;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;61,1425831202058
4634738;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;61,1425831202058
4634738;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;61,1425831202058
4634739;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;138,323598629149
4634739;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;138,323598629149
4634740;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;118,067652859445
4634740;1;2;1;50;15;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;118,067652859445
4634741;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;105,80740507228
4634741;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;105,80740507228
4634742;1;1;1;50;15;1; ; ;1;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;118,338545010151
4634742;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;118,338545010151
4634743;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;116,826040760223
4634743;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;116,826040760223
4634744;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;155,698515703255
4634744;1;2;1;50;15;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;155,698515703255
4634745;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;88,4324879981738
4634745;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;88,4324879981738
4634746;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;124,516105196807
4634747;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;129,272683010863
4634748;1;1;1;50;15;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;105,80740507228
4634748;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;15;105,80740507228
4634749;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,582618574279
4634749;1;2;1;50;15;1; ; ;2;6;LICENCIA DE MATERNIDAD;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,582618574279
4634750;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;102,155483743284
4634750;1;2;1;50;15;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;102,155483743284
4634751;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;144,501158815805
4634752;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;140,554537585544
4634752;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;140,554537585544
4634752;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;140,554537585544
4634753;1;1;1;50;15;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;99,0268880361121
4634755;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;146,7320977722
4634755;2;1;2;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;146,7320977722
4634756;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;94,6100481848298
4634757;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;144,501158815805
4634758;1;1;1;50;15;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;141,325931063744
4634759;1;1;1;50;15;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;99,0268880361121
4634760;1;1;1;50;15;1; ; ;1;6;VACACIONES LABORALES;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;15;146,7320977722
4634760;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;146,7320977722
4634761;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;144,501158815805
4634762;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,582618574279
4634762;1;2;1;50;15;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;121,582618574279
4634763;1;1;1;50;15;1; ; ;1;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;99,0268880361121
4634764;1;1;1;50;15;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;15;94,6100481848298
4634765;1;1;1;50;15;1; ; ;1;6;INCAPACITADA TEMPORAL;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;15;124,516105196807
4634766;1;1;1;50;15;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;99,0268880361121
4634767;1;1;1;50;15;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;15;61,1425831202058
4634767;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;61,1425831202058
4634767;1;4;1;50;15;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;61,1425831202058
4634767;1;5;1;50;15;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;61,1425831202058
4634767;1;6;1;50;15;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;61,1425831202058
4634768;1;1;1;50;15;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;144,501158815805
4634769;1;1;1;50;15;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;121,582618574279
4634769;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,582618574279
4634770;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;124,516105196807
4634771;1;1;1;50;15;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;92,8493278494561
4634771;1;2;1;50;15;1;3; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;15;92,8493278494561
4634772;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;94,6100481848298
4634773;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;96,840987141225
4634773;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;15;96,840987141225
4634774;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;71,9547268300417
4634774;1;2;1;50;15;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;71,9547268300417
4634774;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;71,9547268300417
4634774;1;4;1;50;15;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;71,9547268300417
4634775;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,845837461017
4634775;1;2;1;50;15;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;121,845837461017
4634775;1;3;1;50;15;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;2;1;15;121,845837461017
4634775;1;4;1;50;15;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;121,845837461017
4634776;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;129,272683010863
4634777;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;124,516105196807
4634778;1;1;1;50;15;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;15;138,323598629149
4634778;1;2;1;50;15;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;15;138,323598629149
